Subscriber,tripduration,start station id,start station latitude,start station longitude,end station id,end station latitude,end station longitude,bikeid,birth year,gender
0,1011,331,42.33658555,-71.09886996,122,42.345733,-71.100694,3905,1969,0
1,529,380,42.36135838,-71.09670274,78,42.37967148,-71.0954931,2766,1995,1
1,498,234,42.3951715,-71.09850592,328,42.39638681,-71.12011306,3922,1982,1
1,1081,338,42.34835863,-71.13997217,27,42.331184,-71.095171,2035,1954,2
1,783,426,42.3529457,-71.05656401,25,42.341332,-71.076847,3874,1973,1
1,505,189,42.36242784,-71.08495474,178,42.3595732,-71.10129476,2938,1988,1
1,430,3,42.34011512,-71.10061884,27,42.331184,-71.095171,3411,1996,1
1,191,177,42.36264779,-71.10006094,68,42.36507,-71.1031,2408,1987,1
1,669,6,42.36121165,-71.0653062,107,42.3625,-71.08822,3419,1997,1
1,873,121,42.33595898,-71.046229,16,42.34807412,-71.07657015,1977,1977,1
1,646,6,42.36121165,-71.0653062,370,42.35096144,-71.07782811,5008,1990,2
1,853,6,42.36121165,-71.0653062,61,42.348762,-71.082383,4472,1977,2
1,141,141,42.36356016,-71.08216792,318,42.3636929,-71.0875672,3422,1991,1
1,594,3,42.34011512,-71.10061884,46,42.34366582,-71.08582377,3889,1984,2
1,582,107,42.3625,-71.08822,190,42.365673,-71.064263,3007,1969,1
1,1530,206,42.35980252,-71.05960783,75,42.36346469,-71.10057324,2898,1986,1
1,1525,186,42.3481,-71.03764,61,42.348762,-71.082383,3748,1985,1
1,583,5,42.341814,-71.090179,11,42.338629,-71.1065,5318,1998,2
1,468,179,42.35560121,-71.10394478,107,42.3625,-71.08822,4521,1989,2
1,309,122,42.345733,-71.100694,5,42.341814,-71.090179,4686,1998,1
1,949,76,42.366426,-71.105495,61,42.348762,-71.082383,4437,1992,1
1,246,398,42.36550729,-71.0801376,107,42.3625,-71.08822,2529,1987,1
1,1302,78,42.37967148,-71.0954931,342,42.34465063,-71.09732501,5972,1976,1
1,255,48,42.35585436,-71.05459746,374,42.35668335,-71.06166646,5949,1972,1
1,506,80,42.36213123,-71.09115601,179,42.35560121,-71.10394478,5401,1997,1
1,1005,134,42.350413,-71.07655,105,42.3572185,-71.11387163,3402,1986,1
1,536,39,42.3385146,-71.07404083,61,42.348762,-71.082383,2073,1990,1
0,702,138,42.326599,-71.066498,12,42.33624445,-71.08798563,5582,1969,0
1,674,12,42.33624445,-71.08798563,360,42.3294633,-71.0901582,4018,2000,1
1,436,80,42.36213123,-71.09115601,68,42.36507,-71.1031,5038,2000,2
1,1644,71,42.383405,-71.107593,64,42.3510045,-71.04930013,5322,1985,1
1,743,61,42.348762,-71.082383,54,42.354979,-71.063348,5127,1996,1
1,423,4,42.345392,-71.069616,46,42.34366582,-71.08582377,2145,1991,2
1,320,89,42.379011,-71.119945,176,42.38674802,-71.11901879,2402,1984,2
0,1390,97,42.36919032,-71.11714125,58,42.35553628,-71.0728687,5859,1991,2
1,598,369,42.36254854,-71.05737358,356,42.37412455,-71.054812,4459,1988,1
1,1221,361,42.34924377,-71.0972821,110,42.376369,-71.114025,2018,1999,1
1,399,68,42.36507,-71.1031,67,42.3581,-71.093198,3583,2000,2
1,368,16,42.34807412,-71.07657015,81,42.352409,-71.062679,3199,1979,1
1,759,190,42.365673,-71.064263,107,42.3625,-71.08822,4152,1959,1
1,359,206,42.35980252,-71.05960783,98,42.371848,-71.060292,2048,1979,1
1,1239,98,42.371848,-71.060292,161,42.3391085,-71.0514432,2189,1995,1
1,633,116,42.370803,-71.104412,185,42.36544486,-71.08277142,3090,1972,1
1,366,328,42.39638681,-71.12011306,137,42.398365,-71.107818,4510,1984,2
1,635,157,42.35317809,-71.04817357,412,42.34303291,-71.0668873,6049,1980,1
0,1544,90,42.370677,-71.076529,104,42.380287,-71.125107,5216,1969,0
1,1363,330,42.38100143,-71.10402523,39,42.3385146,-71.07404083,3893,1986,1
1,821,84,42.366981,-71.076472,139,42.36178044,-71.10809952,2116,1978,1
1,672,48,42.35585436,-71.05459746,48,42.35585436,-71.05459746,5962,1979,1
1,811,400,42.34734473,-71.10016808,318,42.3636929,-71.0875672,3095,1978,1
1,1259,80,42.36213123,-71.09115601,67,42.3581,-71.093198,3275,1992,1
1,353,364,42.3388956,-71.08149976,21,42.34652004,-71.08065777,3823,1988,1
1,467,70,42.3722168,-71.12188071,96,42.373379,-71.111075,4419,1991,2
0,450,181,42.38165061,-71.13426981,73,42.373231,-71.120886,5359,1987,1
1,220,212,42.36884408,-71.03977829,214,42.3740832,-71.03274185,5304,1992,1
1,607,6,42.36121165,-71.0653062,22,42.352175,-71.055547,2097,1998,1
0,844,99,42.38567579,-71.11412136,89,42.379011,-71.119945,3992,1969,0
1,596,73,42.373231,-71.120886,333,42.37500235,-71.14871614,6023,1981,1
1,647,386,42.36860524,-71.09930186,29,42.363732,-71.124565,2271,1990,1
1,203,384,42.35155308,-71.07569031,21,42.34652004,-71.08065777,5765,1993,2
1,503,59,42.351356,-71.059367,415,42.34954403,-71.07242074,2481,1986,2
1,1124,446,42.34960945,-71.10391524,401,42.32538436,-71.12177596,3298,1992,1
1,396,114,42.40203828,-71.12653291,328,42.39638681,-71.12011306,5749,1979,0
1,878,8,42.353334,-71.137313,227,42.349496,-71.10057592,4215,1991,1
1,372,104,42.380287,-71.125107,74,42.373268,-71.118579,3736,1993,1
0,623,99,42.38567579,-71.11412136,78,42.37967148,-71.0954931,2589,1996,1
1,488,181,42.38165061,-71.13426981,73,42.373231,-71.120886,4107,1985,2
1,578,96,42.373379,-71.111075,335,42.36599433,-71.09522222,2444,1985,2
1,904,25,42.341332,-71.076847,30,42.33462893,-71.10407918,3874,1955,2
1,817,82,42.3382668,-71.13894682,55,42.347265,-71.088088,5931,1995,1
1,296,379,42.34254914,-71.07421449,385,42.33664795,-71.0689446,5944,1990,2
1,179,20,42.35991176,-71.05142981,23,42.35892,-71.057629,6003,1999,1
1,610,52,42.348717,-71.085954,58,42.35553628,-71.0728687,4807,1967,1
1,1173,221,42.37250865,-71.11305356,404,42.34135616,-71.08336953,5227,1975,2
1,166,398,42.36550729,-71.0801376,189,42.36242784,-71.08495474,4351,1980,1
1,1072,157,42.35317809,-71.04817357,445,42.31886468,-71.04536798,3771,1993,1
1,760,221,42.37250865,-71.11305356,78,42.37967148,-71.0954931,3469,1985,2
1,440,341,42.28630716,-71.12820532,273,42.300923,-71.114249,6127,1973,1
1,868,61,42.348762,-71.082383,10,42.350406,-71.108279,6059,1981,1
1,1180,330,42.38100143,-71.10402523,3,42.34011512,-71.10061884,4903,1996,1
1,233,104,42.380287,-71.125107,74,42.373268,-71.118579,6065,1999,1
1,757,40,42.363871,-71.050877,358,42.38042947,-71.06055722,4822,1982,1
1,569,74,42.373268,-71.118579,75,42.36346469,-71.10057324,3404,1998,2
1,403,61,42.348762,-71.082383,42,42.3525878,-71.06764905,4756,1962,1
1,277,120,42.356052,-71.069849,35,42.35533502,-71.05822917,2241,1968,1
1,335,412,42.34303291,-71.0668873,13,42.33639915,-71.07306711,5432,1990,1
0,473,120,42.356052,-71.069849,374,42.35668335,-71.06166646,2584,1996,1
1,773,404,42.34135616,-71.08336953,128,42.320561,-71.06198,3729,1992,1
1,867,381,42.37438409,-71.10015746,372,42.34958942,-71.07946779,3920,1987,1
1,402,47,42.362811,-71.056067,59,42.351356,-71.059367,4022,1988,1
1,313,35,42.35533502,-71.05822917,120,42.356052,-71.069849,2287,1979,1
1,1137,51,42.33509899,-71.07903779,9,42.35169202,-71.11903489,5699,1990,1
1,2021,133,42.310579,-71.107341,143,42.369885,-71.069957,5787,1982,1
0,234,156,42.39678589,-71.10237297,115,42.387995,-71.119084,4777,1992,1
0,1294,74,42.373268,-71.118579,52,42.348717,-71.085954,3491,1969,0
0,1219,11,42.338629,-71.1065,174,42.34895285,-71.16031677,5247,1969,0
1,376,50,42.35114198,-71.07329249,426,42.3529457,-71.05656401,2332,1990,1
1,986,107,42.3625,-71.08822,369,42.36254854,-71.05737358,3028,1997,1
1,648,370,42.35096144,-71.07782811,416,42.36435589,-71.06959369,3337,1992,1
1,575,109,42.36590788,-71.06446669,22,42.352175,-71.055547,5333,1988,1
1,285,68,42.36507,-71.1031,91,42.366277,-71.09169,3782,1965,1
1,639,398,42.36550729,-71.0801376,177,42.36264779,-71.10006094,5850,1986,1
1,614,76,42.366426,-71.105495,107,42.3625,-71.08822,2059,1997,1
1,257,49,42.351146,-71.066289,36,42.34992828,-71.07739207,2932,1987,1
1,274,39,42.3385146,-71.07404083,379,42.34254914,-71.07421449,5826,1990,1
1,1867,206,42.35980252,-71.05960783,40,42.363871,-71.050877,5636,1975,1
1,1089,70,42.3722168,-71.12188071,398,42.36550729,-71.0801376,5574,1993,1
1,651,105,42.3572185,-71.11387163,318,42.3636929,-71.0875672,3241,1986,2
1,268,407,42.38363402,-71.10855814,115,42.387995,-71.119084,3113,1986,1
1,403,195,42.37150494,-71.07249312,190,42.365673,-71.064263,4777,1990,1
1,465,84,42.366981,-71.076472,80,42.36213123,-71.09115601,5638,1984,1
1,354,125,42.32176526,-71.10984161,357,42.3121203,-71.1142981,5942,1994,2
1,973,35,42.35533502,-71.05822917,57,42.34054262,-71.08138848,3519,1994,1
1,1437,107,42.3625,-71.08822,118,42.397828,-71.130516,4403,1988,1
1,1737,86,42.33299892,-71.11634426,60,42.36079297,-71.07118962,5103,1996,2
1,299,8,42.353334,-71.137313,15,42.36154571,-71.13776207,5989,1999,2
0,1449,176,42.38674802,-71.11901879,233,42.34619708,-71.10728681,3522,1968,1
1,549,81,42.352409,-71.062679,16,42.34807412,-71.07657015,5138,1979,1
1,468,376,42.3602737,-71.12852452,74,42.373268,-71.118579,5105,1994,1
1,465,67,42.3581,-71.093198,139,42.36178044,-71.10809952,3614,1993,2
1,676,5,42.341814,-71.090179,107,42.3625,-71.08822,4395,1997,1
1,302,196,42.31787329,-71.08243078,202,42.30791,-71.080952,3685,1996,1
1,949,52,42.348717,-71.085954,335,42.36599433,-71.09522222,2231,1986,2
1,224,90,42.370677,-71.076529,416,42.36435589,-71.06959369,3697,1991,2
1,932,190,42.365673,-71.064263,61,42.348762,-71.082383,5074,1960,1
1,181,398,42.36550729,-71.0801376,90,42.370677,-71.076529,6115,1994,2
1,206,328,42.39638681,-71.12011306,239,42.39407224,-71.11133695,2885,1986,1
1,209,10,42.350406,-71.108279,361,42.34924377,-71.0972821,5263,1999,1
1,247,74,42.373268,-71.118579,104,42.380287,-71.125107,4105,1999,1
1,426,67,42.3581,-71.093198,68,42.36507,-71.1031,4055,1996,1
1,268,380,42.36135838,-71.09670274,68,42.36507,-71.1031,2642,1956,1
1,624,76,42.366426,-71.105495,115,42.387995,-71.119084,4378,1982,1
1,717,19,42.347241,-71.105301,376,42.3602737,-71.12852452,3239,1994,1
1,707,52,42.348717,-71.085954,190,42.365673,-71.064263,6146,1960,1
1,808,72,42.36224179,-71.08311072,57,42.34054262,-71.08138848,5433,1987,1
1,1270,52,42.348717,-71.085954,97,42.36919032,-71.11714125,5838,1985,1
0,1503,342,42.34465063,-71.09732501,67,42.3581,-71.093198,3869,1982,1
1,1114,329,42.380998,-71.08721308,75,42.36346469,-71.10057324,6124,1979,1
1,534,15,42.36154571,-71.13776207,70,42.3722168,-71.12188071,3931,1988,2
1,895,409,42.38952436,-71.1169414,107,42.3625,-71.08822,3518,1996,1
1,690,177,42.36264779,-71.10006094,378,42.38032335,-71.10878613,2864,1996,1
1,1406,228,42.36161932,-71.08043551,139,42.36178044,-71.10809952,5180,1989,1
0,1007,5,42.341814,-71.090179,4,42.345392,-71.069616,5637,1969,0
1,251,44,42.36041775,-71.05752244,426,42.3529457,-71.05656401,2683,1970,1
1,210,22,42.352175,-71.055547,64,42.3510045,-71.04930013,3729,1985,1
0,341,409,42.38952436,-71.1169414,108,42.377945,-71.116865,2977,1988,1
1,1027,188,42.39108438,-71.09039426,91,42.366277,-71.09169,5577,1989,2
0,438,69,42.341598,-71.123338,86,42.33299892,-71.11634426,5523,1969,0
1,331,60,42.36079297,-71.07118962,228,42.36161932,-71.08043551,4985,1957,1
1,1029,73,42.373231,-71.120886,16,42.34807412,-71.07657015,5366,1991,1
1,839,358,42.38042947,-71.06055722,117,42.36608797,-71.08633604,4822,1977,1
1,784,428,42.36178741,-71.14393111,70,42.3722168,-71.12188071,5955,1994,1
1,261,120,42.356052,-71.069849,54,42.354979,-71.063348,3232,1955,1
1,367,20,42.35991176,-71.05142981,24,42.35148193,-71.04436085,5221,1997,1
1,855,36,42.34992828,-71.07739207,185,42.36544486,-71.08277142,6108,1989,2
0,1414,224,42.38267828,-71.14347895,70,42.3722168,-71.12188071,4750,1996,1
1,587,380,42.36135838,-71.09670274,221,42.37250865,-71.11305356,5211,1978,1
0,434,218,42.351586,-71.04569256,150,42.344137,-71.052608,2748,1980,1
1,625,78,42.37967148,-71.0954931,177,42.36264779,-71.10006094,2218,1993,1
1,251,342,42.34465063,-71.09732501,55,42.347265,-71.088088,3262,1999,1
1,492,178,42.3595732,-71.10129476,189,42.36242784,-71.08495474,5619,1997,1
1,245,176,42.38674802,-71.11901879,378,42.38032335,-71.10878613,2557,1994,1
1,1060,108,42.377945,-71.116865,361,42.34924377,-71.0972821,2842,1999,1
1,902,115,42.387995,-71.119084,318,42.3636929,-71.0875672,3804,1958,1
1,917,52,42.348717,-71.085954,87,42.366621,-71.114214,5695,1985,1
1,633,26,42.34155985,-71.06886953,44,42.36041775,-71.05752244,4660,1989,1
1,1641,384,42.35155308,-71.07569031,175,42.34894857,-71.15027189,5254,1992,1
1,793,25,42.341332,-71.076847,24,42.35148193,-71.04436085,2272,1989,1
1,548,61,42.348762,-71.082383,380,42.36135838,-71.09670274,5074,1991,1
1,552,190,42.365673,-71.064263,49,42.351146,-71.066289,2932,1971,1
1,693,377,42.37927325,-71.10341903,380,42.36135838,-71.09670274,4498,1996,1
1,904,177,42.36264779,-71.10006094,330,42.38100143,-71.10402523,2121,1997,1
0,1231,318,42.3636929,-71.0875672,33,42.348706,-71.097009,2562,1969,0
1,1668,15,42.36154571,-71.13776207,76,42.366426,-71.105495,3163,1998,1
1,439,108,42.377945,-71.116865,97,42.36919032,-71.11714125,2658,1998,2
1,378,151,42.358155,-71.052163,24,42.35148193,-71.04436085,3115,1993,2
1,181,239,42.39407224,-71.11133695,328,42.39638681,-71.12011306,2070,1995,1
1,142,446,42.34960945,-71.10391524,361,42.34924377,-71.0972821,3391,2001,1
1,647,161,42.3391085,-71.0514432,48,42.35585436,-71.05459746,5154,1994,1
1,275,97,42.36919032,-71.11714125,70,42.3722168,-71.12188071,4359,1993,2
1,1128,97,42.36919032,-71.11714125,104,42.380287,-71.125107,2513,1999,1
1,342,107,42.3625,-71.08822,178,42.3595732,-71.10129476,2176,1984,1
1,661,218,42.351586,-71.04569256,26,42.34155985,-71.06886953,4103,1988,1
1,300,332,42.34953017,-71.13022771,9,42.35169202,-71.11903489,3950,1967,1
1,890,73,42.373231,-71.120886,413,42.36955298,-71.08579015,3668,1987,1
1,481,416,42.36435589,-71.06959369,54,42.354979,-71.063348,2901,1989,1
1,573,190,42.365673,-71.064263,144,42.36575798,-71.07699394,5532,1996,2
1,306,183,42.39558846,-71.14260614,145,42.392766,-71.129042,5429,1994,1
1,1472,97,42.36919032,-71.11714125,370,42.35096144,-71.07782811,2658,1992,2
1,516,107,42.3625,-71.08822,225,42.37119728,-71.09759867,2451,1986,1
1,208,67,42.3581,-71.093198,107,42.3625,-71.08822,5117,1998,1
1,428,116,42.370803,-71.104412,74,42.373268,-71.118579,1585,1983,1
1,740,84,42.366981,-71.076472,53,42.35082681,-71.08981088,2760,2000,1
1,821,21,42.34652004,-71.08065777,120,42.356052,-71.069849,4565,1968,1
1,280,80,42.36213123,-71.09115601,91,42.366277,-71.09169,5278,1963,1
1,287,194,42.38614141,-71.0782814,408,42.38717463,-71.08714389,5402,1983,1
1,1062,76,42.366426,-71.105495,36,42.34992828,-71.07739207,1149,1984,1
1,299,108,42.377945,-71.116865,104,42.380287,-71.125107,5968,1962,2
1,2216,53,42.35082681,-71.08981088,67,42.3581,-71.093198,2241,1978,1
1,915,125,42.32176526,-71.10984161,52,42.348717,-71.085954,3457,1995,2
1,361,4,42.345392,-71.069616,59,42.351356,-71.059367,4000,1990,1
1,235,67,42.3581,-71.093198,178,42.3595732,-71.10129476,4378,1989,1
1,966,110,42.376369,-71.114025,3,42.34011512,-71.10061884,2363,1983,1
1,448,228,42.36161932,-71.08043551,67,42.3581,-71.093198,6001,1993,2
1,462,150,42.344137,-71.052608,426,42.3529457,-71.05656401,5825,1970,1
1,1069,16,42.34807412,-71.07657015,225,42.37119728,-71.09759867,3757,1990,2
1,337,363,42.34521562,-71.06384031,385,42.33664795,-71.0689446,6095,1977,1
1,1031,75,42.36346469,-71.10057324,376,42.3602737,-71.12852452,3330,1973,1
1,470,36,42.34992828,-71.07739207,26,42.34155985,-71.06886953,3270,1970,2
1,311,51,42.33509899,-71.07903779,404,42.34135616,-71.08336953,3802,1993,1
1,1191,163,42.344792,-71.044024,280,42.380857,-71.070629,4906,1984,1
1,699,94,42.375603,-71.064608,23,42.35892,-71.057629,5287,1981,1
1,846,65,42.34776345,-71.04535997,47,42.362811,-71.056067,4701,1989,2
1,1253,67,42.3581,-71.093198,17,42.36426344,-71.1182757,4890,1994,1
1,321,184,42.35775309,-71.10393405,107,42.3625,-71.08822,4051,1994,1
1,367,189,42.36242784,-71.08495474,177,42.36264779,-71.10006094,2537,1986,1
0,276,239,42.39407224,-71.11133695,328,42.39638681,-71.12011306,2514,1969,0
1,898,21,42.34652004,-71.08065777,6,42.36121165,-71.0653062,5125,1985,2
1,709,110,42.376369,-71.114025,376,42.3602737,-71.12852452,6058,1987,1
1,932,73,42.373231,-71.120886,67,42.3581,-71.093198,2840,1988,1
1,210,94,42.375603,-71.064608,358,42.38042947,-71.06055722,6136,1989,1
1,433,100,42.396969,-71.123024,115,42.387995,-71.119084,3084,1988,1
1,509,177,42.36264779,-71.10006094,74,42.373268,-71.118579,3612,1990,1
1,525,180,42.37478629,-71.13320231,221,42.37250865,-71.11305356,3623,1989,1
1,719,25,42.341332,-71.076847,134,42.350413,-71.07655,3463,1985,1
0,430,57,42.34054262,-71.08138848,4,42.345392,-71.069616,3579,1969,0
1,244,149,42.363796,-71.129164,17,42.36426344,-71.1182757,4761,1991,1
1,1093,76,42.366426,-71.105495,8,42.353334,-71.137313,5331,1989,1
1,487,10,42.350406,-71.108279,332,42.34953017,-71.13022771,3841,1993,1
1,509,95,42.372969,-71.094445,108,42.377945,-71.116865,5404,1990,1
0,295,55,42.347265,-71.088088,342,42.34465063,-71.09732501,3123,1989,1
1,1234,78,42.37967148,-71.0954931,85,42.378338,-71.048927,5485,1995,2
1,249,78,42.37967148,-71.0954931,79,42.37842,-71.105668,4192,1985,2
0,527,113,42.33047365,-71.05701685,4,42.345392,-71.069616,5869,1969,0
0,541,30,42.33462893,-71.10407918,360,42.3294633,-71.0901582,5998,1984,1
0,811,52,42.348717,-71.085954,76,42.366426,-71.105495,3583,1969,0
1,251,327,42.37487847,-71.06383499,356,42.37412455,-71.054812,3815,1980,1
1,1085,41,42.352261,-71.123831,318,42.3636929,-71.0875672,2229,1997,1
1,530,159,42.32760387,-71.1108917,133,42.310579,-71.107341,5799,1984,1
1,149,363,42.34521562,-71.06384031,365,42.3494261,-71.0620996,2597,1988,1
1,1070,380,42.36135838,-71.09670274,115,42.387995,-71.119084,5446,1992,2
1,1459,107,42.3625,-71.08822,70,42.3722168,-71.12188071,3279,1992,1
1,1702,21,42.34652004,-71.08065777,104,42.380287,-71.125107,3736,1994,1
1,473,194,42.38614141,-71.0782814,78,42.37967148,-71.0954931,4995,1988,1
0,946,4,42.345392,-71.069616,22,42.352175,-71.055547,5869,1969,0
1,487,413,42.36955298,-71.08579015,380,42.36135838,-71.09670274,4820,1994,2
1,374,192,42.354659,-71.053181,190,42.365673,-71.064263,5791,1977,1
1,1099,342,42.34465063,-71.09732501,68,42.36507,-71.1031,2995,1989,1
1,111,178,42.3595732,-71.10129476,177,42.36264779,-71.10006094,4791,1989,1
1,233,108,42.377945,-71.116865,79,42.37842,-71.105668,5347,1990,1
1,346,52,42.348717,-71.085954,42,42.3525878,-71.06764905,4118,1993,1
1,686,376,42.3602737,-71.12852452,103,42.346563,-71.128374,5431,1996,2
1,383,12,42.33624445,-71.08798563,27,42.331184,-71.095171,4955,1996,1
1,996,329,42.380998,-71.08721308,107,42.3625,-71.08822,4070,2000,1
1,1013,354,42.34286835,-71.14127841,361,42.34924377,-71.0972821,5015,1990,1
1,1132,190,42.365673,-71.064263,386,42.36860524,-71.09930186,4058,1961,1
1,1546,100,42.396969,-71.123024,80,42.36213123,-71.09115601,5397,1964,1
0,1138,366,42.34278116,-71.05747275,16,42.34807412,-71.07657015,2023,1973,1
1,886,167,42.317642,-71.056664,412,42.34303291,-71.0668873,5838,1992,1
1,494,12,42.33624445,-71.08798563,197,42.32143814,-71.09126061,5919,1999,0
1,185,73,42.373231,-71.120886,89,42.379011,-71.119945,5312,1966,1
1,854,118,42.397828,-71.130516,96,42.373379,-71.111075,3178,1991,1
1,562,131,42.32293117,-71.10014141,357,42.3121203,-71.1142981,3536,1994,2
1,1023,139,42.36178044,-71.10809952,23,42.35892,-71.057629,5418,1988,1
1,1163,318,42.3636929,-71.0875672,409,42.38952436,-71.1169414,3368,1996,1
1,697,84,42.366981,-71.076472,386,42.36860524,-71.09930186,2057,1992,1
1,453,43,42.357143,-71.050699,206,42.35980252,-71.05960783,3391,1968,1
1,553,331,42.33658555,-71.09886996,122,42.345733,-71.100694,2342,2000,1
1,251,404,42.34135616,-71.08336953,379,42.34254914,-71.07421449,5139,1969,0
1,333,117,42.36608797,-71.08633604,84,42.366981,-71.076472,5638,1994,1
1,411,361,42.34924377,-71.0972821,19,42.347241,-71.105301,3429,1995,1
1,1000,11,42.338629,-71.1065,200,42.332817,-71.081198,5318,1963,2
1,304,108,42.377945,-71.116865,70,42.3722168,-71.12188071,3941,1966,1
0,604,234,42.3951715,-71.09850592,409,42.38952436,-71.1169414,3429,1984,1
1,68,384,42.35155308,-71.07569031,370,42.35096144,-71.07782811,6104,1982,2
1,292,12,42.33624445,-71.08798563,200,42.332817,-71.081198,2085,1988,1
1,1984,131,42.32293117,-71.10014141,157,42.35317809,-71.04817357,3588,1991,0
1,550,446,42.34960945,-71.10391524,226,42.35154735,-71.12126246,5908,2000,1
1,323,104,42.380287,-71.125107,110,42.376369,-71.114025,5688,1985,1
1,277,108,42.377945,-71.116865,99,42.38567579,-71.11412136,5132,1994,1
1,673,76,42.366426,-71.105495,409,42.38952436,-71.1169414,5768,1990,2
1,111,357,42.3121203,-71.1142981,124,42.309054,-71.11543,2417,1970,1
1,1073,67,42.3581,-71.093198,108,42.377945,-71.116865,4677,1986,2
1,323,79,42.37842,-71.105668,221,42.37250865,-71.11305356,5347,1967,1
1,537,171,42.37408991,-71.06905997,117,42.36608797,-71.08633604,4465,1981,1
1,797,35,42.35533502,-71.05822917,36,42.34992828,-71.07739207,6148,1993,1
0,677,176,42.38674802,-71.11901879,181,42.38165061,-71.13426981,4952,1989,2
1,337,80,42.36213123,-71.09115601,386,42.36860524,-71.09930186,3757,1993,1
1,178,143,42.369885,-71.069957,84,42.366981,-71.076472,4977,1985,1
1,975,160,42.33758601,-71.09627098,402,42.33833424,-71.1305093,2743,1995,1
1,662,380,42.36135838,-71.09670274,190,42.365673,-71.064263,1328,1969,1
1,181,151,42.358155,-71.052163,40,42.363871,-71.050877,2008,1994,1
1,287,334,42.39120972,-71.12260755,115,42.387995,-71.119084,2009,1980,1
1,1176,41,42.352261,-71.123831,189,42.36242784,-71.08495474,3110,1993,2
1,532,131,42.32293117,-71.10014141,279,42.306539,-71.107669,4401,1970,1
1,672,91,42.366277,-71.09169,6,42.36121165,-71.0653062,6119,1982,1
1,343,404,42.34135616,-71.08336953,16,42.34807412,-71.07657015,2292,1995,1
1,175,96,42.373379,-71.111075,116,42.370803,-71.104412,5936,1992,1
1,459,24,42.35148193,-71.04436085,59,42.351356,-71.059367,1635,1992,1
1,1349,22,42.352175,-71.055547,122,42.345733,-71.100694,5803,1988,1
1,1392,23,42.35892,-71.057629,96,42.373379,-71.111075,3251,1984,1
0,900,84,42.366981,-71.076472,78,42.37967148,-71.0954931,2855,1969,0
1,255,68,42.36507,-71.1031,178,42.3595732,-71.10129476,2015,1988,1
0,1677,53,42.35082681,-71.08981088,420,42.3587253,-71.07079532,2495,1993,2
1,694,121,42.33595898,-71.046229,22,42.352175,-71.055547,4831,1992,1
1,335,40,42.363871,-71.050877,35,42.35533502,-71.05822917,2162,1999,1
1,519,342,42.34465063,-71.09732501,30,42.33462893,-71.10407918,4924,1968,1
1,698,184,42.35775309,-71.10393405,36,42.34992828,-71.07739207,6145,1995,1
1,257,76,42.366426,-71.105495,116,42.370803,-71.104412,4087,1991,1
1,460,60,42.36079297,-71.07118962,398,42.36550729,-71.0801376,4223,1977,1
1,1010,409,42.38952436,-71.1169414,105,42.3572185,-71.11387163,5019,1993,1
1,643,330,42.38100143,-71.10402523,177,42.36264779,-71.10006094,4854,1997,1
1,358,179,42.35560121,-71.10394478,107,42.3625,-71.08822,5196,1984,1
1,998,85,42.378338,-71.048927,23,42.35892,-71.057629,2516,1969,2
1,503,30,42.33462893,-71.10407918,5,42.341814,-71.090179,2754,1996,1
1,353,415,42.34954403,-71.07242074,59,42.351356,-71.059367,2481,1986,2
1,423,384,42.35155308,-71.07569031,55,42.347265,-71.088088,5616,1964,1
1,542,279,42.306539,-71.107669,131,42.32293117,-71.10014141,5867,1970,1
1,527,376,42.3602737,-71.12852452,74,42.373268,-71.118579,4036,1992,1
1,1223,381,42.37438409,-71.10015746,85,42.378338,-71.048927,3540,1994,2
1,430,46,42.34366582,-71.08582377,33,42.348706,-71.097009,6106,1954,2
1,470,120,42.356052,-71.069849,206,42.35980252,-71.05960783,4807,1981,0
1,159,177,42.36264779,-71.10006094,184,42.35775309,-71.10393405,5718,1993,1
1,384,225,42.37119728,-71.09759867,380,42.36135838,-71.09670274,2642,1993,1
0,595,379,42.34254914,-71.07421449,12,42.33624445,-71.08798563,5699,2000,2
1,303,415,42.34954403,-71.07242074,81,42.352409,-71.062679,3785,1988,1
1,1127,330,42.38100143,-71.10402523,440,42.35656092,-71.14167538,4587,1989,1
1,784,36,42.34992828,-71.07739207,24,42.35148193,-71.04436085,4906,1995,2
1,414,68,42.36507,-71.1031,189,42.36242784,-71.08495474,2408,1991,2
1,1735,150,42.344137,-71.052608,125,42.32176526,-71.10984161,2601,1989,2
1,228,13,42.33639915,-71.07306711,412,42.34303291,-71.0668873,3016,1990,1
1,721,67,42.3581,-71.093198,342,42.34465063,-71.09732501,5144,1993,1
1,413,327,42.37487847,-71.06383499,44,42.36041775,-71.05752244,2181,1985,2
1,285,97,42.36919032,-71.11714125,70,42.3722168,-71.12188071,2613,1983,1
1,505,335,42.36599433,-71.09522222,53,42.35082681,-71.08981088,5175,1982,1
1,409,70,42.3722168,-71.12188071,79,42.37842,-71.105668,2753,1998,2
1,823,67,42.3581,-71.093198,225,42.37119728,-71.09759867,4415,1994,1
1,1989,190,42.365673,-71.064263,330,42.38100143,-71.10402523,3366,1988,1
1,528,53,42.35082681,-71.08981088,335,42.36599433,-71.09522222,2037,1994,0
0,2126,70,42.3722168,-71.12188071,122,42.345733,-71.100694,5671,1995,2
1,1066,98,42.371848,-71.060292,78,42.37967148,-71.0954931,3429,1993,1
1,357,105,42.3572185,-71.11387163,139,42.36178044,-71.10809952,4433,1993,1
1,608,23,42.35892,-71.057629,21,42.34652004,-71.08065777,5679,1989,1
