material_id	avg_cost	ctr	cvr	ecpm	deep_convert_rate	pay_rate	first_day_roi	valid_play_rate	finish_play_rate	label_ids	v_resolution_id	duration	r_frame_rate	display_type	path
155120	165.347857142	0.0116	0.0160	0.0002	0.0000	0.1250	0.093309775	0.0306	0.0203	698,199,201,241,205,231,209,221,213,317,310,300,265,268,330	4	23	30	vertical	video/20210806/0a47eb939913feba64827fb1a9de9384.mp4
155123	158.625454545	0.0134	0.0172	0.0002	0.0000	0.0421	0.009169685	0.1266	0.0548	698,199,201,242,205,209,211,215,259,305,300,231,217,265,268,329	4	58	25	vertical	video/20210806/9be5f6748a7187d5e8903db036fbb7aa.mp4
155124	270.498591549	0.0099	0.0169	0.0002	0.0000	0.1710	0.045612172	0.0745	0.0375	698,254,201,242,205,231,209,211,217,319,305,300,265,268,329	4	45	25	vertical	video/20210806/6f0915f213c4aa0fcf36ce73a16171fb.mp4
155125	1.665588235	0.0249	0.0000	0.0000	0.0000					356,358,360,697,362,364,366,368,370,372,471,420,456,424,475	4	20	25	vertical	video/20210806/ae75aaae43dcca6fd02ff3dd7175fbfb.mp4
155126	68.065151515	0.0093	0.0158	0.0001	0.0018	0.1168	0.113082385	0.0142	0.0410	352,356,358,360,362,364,366,368,370,372,422,424,475,463,472	4	25	25	vertical	video/20210806/e10d42612d24bfe12c8a684bcf8f9cf9.mp4
155130	126.610000000	0.0158	0.0027	0.0000	0.0000		0.000000000	0.1045	0.0549	352,356,358,360,362,364,366,368,370,372,471,420,455,424,475	4	32	25	vertical	video/20210806/e1f50c164264a71315706696a9ef8bf6.mp4
155132	8.071351351	0.0136	0.0000	0.0000		0.0000	0.000000000			352,356,358,360,362,364,366,368,370,372,471,420,455,424,475	2	32	25	horizontal	video/20210806/b4ca98d9d71effcd39e33bec21fdadd6.mp4
155133	17.942696629	0.0090	0.0020	0.0000	0.0005	0.2619	0.080155301	0.0007	0.0196	195,199,201,244,665,704,205,209,211,207,216,218,219,317,305,300,265,270,328,330,337	4	46	24	vertical	video/20210806/88eb17b5919d68325c3853ebcfa47846.mp4
155136	36.814727272	0.0102	0.0192	0.0002	0.0000	0.1156	0.095811459	0.0782	0.0575	195,199,201,241,244,245,205,207,209,211,216,217,219,214,317,305,300,265,270,328,330,337	4	49	30	vertical	video/20210806/29a56890f3bb5b0a1ea8154b26ca5492.mp4
155137	94.542500000	0.0048	0.0075	0.0000	0.0005	0.1154	0.006346352	0.0001	0.0303	195,199,201,203,205,207,209,211,216,217,219,305,317,300,265,270,328,330,337	4	39	30	vertical	video/20210806/ce07295563efe05ca530d222d54292e8.mp4
155138	67.272677419	0.0000				0.1242	0.117959983	0.2497		195,199,201,244,238,207,209,211,667,220,214,315,306,300,265,270,328,330,337,336	4	51	30	vertical	video/20210806/fd5b2a0d7d7e958947da6ec24ceda5a1.mp4
155140	10.394028571	0.0000				0.0725	0.016492986	0.3053		195,199,201,244,238,207,209,211,667,220,214,315,306,300,265,270,328,330,337,336	4	51	30	vertical	video/20210806/b9199bad1a2fd1d19301784263434383.mp4
155147	13.710761904	0.0058	0.0000	0.0000	0.0000	0.0029	0.000000000	0.1194	0.0494	352,356,358,360,362,364,366,368,370,372,468,420,452,438,475	4	23	25	vertical	video/20210806/f3af1b168cb9b707f36484f474201d1a.mp4
155148	31.260000000	0.0099	0.0000	0.0000	0.0000			0.0563	0.0520	352,356,358,360,362,364,366,368,370,372,468,420,452,438,475	2	23	25	horizontal	video/20210806/db093bc215cb40c4d2aa4760a822b89f.mp4
155157	217.885000000	0.0319	0.0000	0.0000	0.0000		0.000000000	0.2216	0.0700	195,254,201,242,205,207,209,221,218,316,305,296,265,670,337	4	48	30	vertical	video/20210806/e225bb2b5b7ab39e348f8a196596374e.mp4
155158	303.490000000	0.0040	0.0000	0.0000	0.0000		0.000000000	0.0101	0.0133	698,199,201,242,243,244,241,205,231,233,209,221,216,220,259,305,300,289,268,670,330,337	4	19	60	vertical	video/20210806/ef6d81f3e6050c31643fb990080a3a8c.mp4
155159	522.560000000	0.0048	0.0000	0.0000	0.0000		0.000000000	0.0419	0.0375	195,199,201,239,242,243,241,244,205,231,233,209,221,216,259,305,300,294,268,670,330,337	4	28	60	vertical	video/20210806/41a1fe90607735e253287e106b1f3092.mp4
155165	63.683559322	0.0066	0.0165	0.0001	0.0000	0.0261	0.001596879	0.0462	0.0662	352,356,358,402,362,364,387,368,370,372,418,461,458,455,424,475	4	33	25	vertical	video/20210806/15e039797173f705e03c8e6e2a654235.mp4
155166	673.666666666	0.0095	0.0000	0.0000	0.0000		0.000000000	0.0684	0.0665	352,356,358,402,362,364,387,368,370,372,418,461,458,455,424,475	2	33	25	horizontal	video/20210806/06214a72cf50cb7048e7e0e3eacac3b4.mp4
155207	558.900000000	0.0097	0.0000	0.0000	0.0000		0.000000000	0.0372	0.0211	698,199,201,242,239,243,241,244,205,231,233,209,221,216,220,259,305,300,294,268,670,330,336,337	4	56	25	vertical	video/20210806/3727c016c694ce0ece169fdf3df2565d.mp4
155209	135.366000000	0.0080	0.0559	0.0004	0.0062		0.000000000			195,199,201,241,205,209,231,221,708,317,307,300,265,270,330	2	46	30	horizontal	video/20210806/bb2f5f1a29b8a5313ce51a970d39d4ec.mp4
155215	165.350000000	0.0102	0.0476	0.0005	0.0000	0.0833	0.005183809	0.0656	0.0120	195,199,201,242,241,205,231,209,221,214,216,218,316,305,300,290,289,268,330	4	55	24	vertical	video/20210806/0ac203472e152529b52a5d446419ad50.mp4
155216	58.312857142	0.0083	0.0000	0.0000	0.0000		0.000000000	0.0461	0.0189	195,199,201,242,241,205,231,209,221,214,218,216,316,305,300,290,289,268,330,337	4	49	24	vertical	video/20210806/873cdd1d28a5f558440fb2223a08a109.mp4
155217	235.460000000	0.0080	0.0000	0.0000	0.0000			0.0255	0.0176	195,199,201,242,243,241,244,239,205,231,233,209,221,218,219,259,305,300,296,294,670,270,330,336,337,338	4	39	30	vertical	video/20210806/da7b1e444a0e7aaceb9df96ed81ce066.mp4
155218	171.936829268	0.0117	0.0385	0.0005	0.0000	0.2051	0.065395544	0.1127	0.0356	195,199,201,242,239,205,209,221,232,214,216,316,305,300,294,268,701,337	4	45	24	vertical	video/20210806/a39bb577167e5b841be12a6ff1ae3c14.mp4
155222	71.338750000	0.0205	0.0009	0.0000	0.0000	0.1000	0.000000000	0.0272	0.0482	352,356,358,360,362,364,366,368,370,372,468,420,452,438,475	4	24	25	vertical	video/20210806/317213d4332f8d23753921ffb50ae8a0.mp4
155223	121.212000000	0.0174	0.0010	0.0000	0.0000		0.000000000			352,356,358,360,362,364,366,368,370,372,468,420,452,438,475	2	24	25	horizontal	video/20210806/b9f7da5148d62ce0c90bbc47de746683.mp4
155244	78.842134831	0.0132	0.0020	0.0000	0.0000	0.0291	0.020806761	0.1260	0.1431	352,356,358,360,362,364,366,368,370,372,472,459,452,425,486	4	19	30	vertical	video/20210806/c2f4aa982b333c5897fb9b3254bc19e8.mp4
155245	185.248833333	0.0135	0.0029	0.0000	0.0000	0.0602	0.024561558	0.1554	0.1621	352,356,358,360,362,364,366,368,370,372,471,459,452,428,486	4	20	30	vertical	video/20210806/14c0dec3951f6d83c76b4a8bfcb30f88.mp4
155253	8.211333333	0.0114	0.0196	0.0002	0.0000	0.0394	0.048713161	0.0315	0.0346	195,256,254,201,244,665,205,231,209,211,220,315,261,300,265,270,337	4	36	25	vertical	video/20210806/bce111df42c03463ee4aa8dadfdcb917.mp4
155262	5.483333333	0.0043	0.0526	0.0002	0.0000	0.0625	0.000000000	0.0056	0.1509	196,199,201,665,205,207,209,221,225,213,317,307,300,286,270,322	4	31	25	vertical	video/20210806/d3a94f55833219909bc451128fa2de27.mp4
155263	12.083333333	0.0135	0.0556	0.0008	0.0000		0.000000000			196,199,201,239,205,207,209,221,213,317,307,300,286,270,322	4	26	25	vertical	video/20210806/a5db307ec853413f3450e0ee88c06854.mp4
155265	22.053600000	0.0035	0.0043	0.0000	0.0000	0.0123	0.010882577	0.0005	0.0323	352,356,358,360,362,364,366,368,370,372,472,459,452,424,475	2	21	25	horizontal	video/20210806/dab89a656d55c36be5793571ea5dab3e.mp4
155266	225.969646017	0.0086	0.0046	0.0000	0.0000	0.0595	0.013667745	0.0938	0.1214	352,356,358,360,362,364,366,368,370,372,472,459,452,424,475	4	21	25	vertical	video/20210806/d6c2bab2bc931744aec1544426840e63.mp4
155272	57.458421052	0.0162	0.0204	0.0003	0.0000	0.0672	0.153887021	0.1189	0.0347	195,254,201,242,239,205,207,209,211,213,259,305,296,265,670,337,338	4	37	30	vertical	video/20210806/6dd64c6665ceaec82ec99c9827fce792.mp4
155277	15.283333333	0.0058	0.0000	0.0000	0.0000					195,254,201,203,205,207,209,211,213,259,305,296,265,670,338,337	2	37	30	horizontal	video/20210806/3a0eeefee591aa8e47226e58158cf0a0.mp4
155279	126.677000000	0.0084	0.0016	0.0000	0.0000	0.0326	0.000000000	0.0664	0.0437	352,356,358,360,362,364,366,381,370,372,471,420,455,438,475	4	22	25	vertical	video/20210806/9cb9f7fb72877e7dc67381ff80f3fdad.mp4
155280	63.414736842	0.0055	0.0054	0.0000	0.0000	0.1053	0.007469624	0.0750	0.0658	352,356,358,360,362,364,366,368,370,372,468,420,455,438,475	4	20	30	vertical	video/20210806/b8226616ac1957de33d48aa3230a5f21.mp4
155283	223.539743589	0.0051	0.0141	0.0001	0.0007	0.1059	0.036476047	0.0012	0.0832	351,356,358,360,362,364,366,368,370,372,471,420,455,424,475	2	26	25	horizontal	video/20210806/f3b9dea1c198a6c71ad76746159f24b8.mp4
155284	296.944285714	0.0066	0.0000	0.0000	0.0000		0.000000000	0.0891	0.0895	352,356,358,360,362,364,366,380,372,471,420,452,438,486,378	4	18	25	vertical	video/20210806/ed06a8ea92a892481ac56e66aa8e1fce.mp4
155286	326.625053333	0.0059	0.0049	0.0000	0.0000	0.0354	0.012515880	0.1657	0.1182	351,356,358,360,362,364,366,368,370,372,471,420,455,424,475	4	26	25	vertical	video/20210806/0027fe06c1d0d48e03fa3569f15ddb88.mp4
155294	259.711086956	0.0094	0.0029	0.0000	0.0005	0.0226	0.000585935	0.1745	0.1217	352,356,358,401,362,364,387,380,370,372,472,456,438,486,466	4	27	25	vertical	video/20210806/be584e45bf946a20687f4c2f56dda4ec.mp4
155297	30.512777777	0.0098	0.0050	0.0000	0.0000		0.000000000	0.0000	0.0161	352,356,358,401,362,364,366,368,370,372,468,461,456,426,486	4	27	25	vertical	video/20210806/9c0c5da27fdb04156f0aab8a59583fb8.mp4
155298	154.680000000	0.0014	0.0000	0.0000	0.0000					352,356,358,401,362,364,366,368,370,372,468,461,456,426,486	12	27	25	vertical	video/20210806/3285cf372a6aa8d47e6cb8fcb3540917.mp4
155299	368.291052631	0.0063	0.0038	0.0000	0.0000	0.0196	0.002572336	0.1872	0.0886	352,356,358,360,362,364,387,380,370,372,472,420,456,438,486	4	28	25	vertical	video/20210806/d3103b1289e7e567de5dda133f5b4cdd.mp4
155304	83.020227272	0.0162	0.0006	0.0000	0.0000	0.0063	0.000000000	0.0168	0.0474	352,356,358,360,362,364,383,370,372,382,472,420,456,438,476	4	29	25	vertical	video/20210806/2b439e05a925085cd6baae6825462f0f.mp4
155307	31.568571428	0.0054	0.0099	0.0001	0.0000		0.000000000			352,356,358,401,362,364,387,380,370,372,472,456,438,486,466	2	27	25	horizontal	video/20210806/03f4f98f297123a449fb5dcfa3c4bf39.mp4
155308	152.725000000	0.0044	0.0000	0.0000			0.000000000			352,356,358,360,362,364,387,380,370,372,472,420,456,438,486	2	28	25	horizontal	video/20210806/5001f1e7fc43d9fadb80f8b14e98291f.mp4
155309	215.920000000	0.0042	0.0000	0.0000						352,356,358,360,362,364,383,370,372,382,472,420,456,438,476	2	30	25	horizontal	video/20210806/5fdef0ea39b8f15ce5bc1fa0a3d3bf2f.mp4
155321	34.655909090	0.0081	0.1111	0.0009	0.0278	0.0233	0.039347875			195,254,201,243,205,231,233,209,221,218,708,317,305,300,265,670,330,337	2	30	30	horizontal	video/20210806/8e10f35cb87411f4af1c697a7ea637c0.mp4
155331	63.241250000	0.0102	0.0160	0.0002	0.0000		0.000000000	0.0016	0.0208	697,356,358,360,362,364,366,368,370,372,468,420,455,424,475	4	26	25	vertical	video/20210806/5b1575287e8c723bfa1a86723e582b5e.mp4
155332	220.165000000	0.0039	0.0000	0.0000						697,356,358,360,362,364,366,368,370,372,468,420,455,424,475	2	26	25	horizontal	video/20210806/49a4ba07ef194957f9f72ca442d86fab.mp4
155336	166.558888888	0.0047	0.0000	0.0000	0.0000		0.000000000	0.0230	0.0130	697,356,358,360,362,364,366,368,370,372,468,420,455,424,475	4	29	25	vertical	video/20210806/a87d481e34bd0f59851bec560847b239.mp4
155343	41.701111111	0.0082	0.0090	0.0001	0.0000	0.0175	0.003197357	0.0908	0.0977	352,356,358,360,362,364,366,368,370,372,468,459,452,424,475	4	25	25	vertical	video/20210806/2d7d9287cf15803f2c95a3b6566d5f21.mp4
155345	68.718000000	0.0052	0.0426	0.0002	0.0106		0.000000000			197,199,201,203,205,207,209,211,259,261,300,265,270,322,708	2	30	30	horizontal	video/20210807/2ab038b747be090d4583106db22370b1.mp4
155350	238.815000000	0.0153	0.0000	0.0000	0.0000					352,356,358,360,362,364,366,368,370,372,468,420,456,424,475	2	25	25	horizontal	video/20210808/59f2637442961623f09e07b8ba30c4fe.mp4
155351	118.273103448	0.0106	0.0164	0.0002	0.0000		0.000000000	0.0151	0.0287	352,356,358,360,362,364,366,368,370,372,468,420,456,424,475	4	25	25	vertical	video/20210808/14ec01b1859873cc0c3aa85d603df092.mp4
155352	34.590000000	0.0015	0.0000	0.0000	0.0000					697,356,358,360,364,362,366,368,370,372,471,420,455,440,438,475	6	25	25	horizontal	video/20210808/2e612718559271d786a0d51be15a4bc7.mp4
155353	127.444611111	0.0124	0.0159	0.0002	0.0002	0.0162	0.009546631	0.0052	0.0692	697,356,358,360,364,362,366,368,370,372,471,420,455,440,438,475	4	25	25	vertical	video/20210808/dbe1784af01cbdc8ff97e3322e0ff440.mp4
155354	146.199342105	0.0077	0.0038	0.0000	0.0000	0.0117	0.000809997	0.0001	0.0843	697,356,358,360,364,362,366,368,370,372,471,420,455,440,438,475	2	25	25	horizontal	video/20210808/ac802e30be7743dc3af5735e4625fb79.mp4
155357	31.586666666	0.0141	0.0132	0.0002	0.0000		0.000000000			352,356,358,360,362,364,366,368,370,372,468,420,452,424,475	2	25	25	horizontal	video/20210808/ce6543b4c227e421736f8abdbfabc9de.mp4
155358	91.402500000	0.0100	0.0113	0.0001	0.0000		0.000000000	0.0019	0.0754	352,356,358,360,362,364,366,368,370,372,468,420,452,424,475	4	25	25	vertical	video/20210808/5a511c26dd1255cf506bbf90d7ce4104.mp4
155360	16.931428571	0.0152	0.0190	0.0003	0.0000		0.000000000	0.0066	0.0283	352,356,358,360,397,364,366,368,370,377,471,459,453,449,428,475	4	27	25	vertical	video/20210809/91a389d6979e22433f7d664ab6642cb2.mp4
155364	149.620000000	0.0037	0.0000	0.0000						352,356,358,360,362,364,384,368,370,372,468,420,456,438,475	2	27	25	horizontal	video/20210809/cdd038e158ca24998af4adddfd20162b.mp4
155365	38.846666666	0.0104	0.0263	0.0003	0.0000		0.000000000	0.0005	0.0213	352,356,358,360,362,364,384,368,370,372,468,420,456,438,475	4	27	25	vertical	video/20210809/b0a156f573030fddea71013061f5d51a.mp4
155371	14.643428571	0.0171	0.0000	0.0000			0.000000000			352,356,358,360,362,364,384,368,370,372,468,420,456,438,475	2	25	25	horizontal	video/20210809/930d08694d8d813395f8af7615945f68.mp4
155378	25.380000000	0.0131	0.0216	0.0003	0.0000		0.000000000	0.0000	0.0000	352,356,358,360,362,364,384,368,370,372,468,420,456,438,475	4	26	25	vertical	video/20210809/e422e66b2898672228fee0326b66b9b1.mp4
155379	51.723333333	0.0085	0.0000	0.0000			0.000000000			352,356,358,360,362,364,384,368,370,372,468,420,456,438,475	2	26	25	horizontal	video/20210809/04d6d5bd961f22c50663e4f37f93297a.mp4
155380	101.356363636	0.0128	0.0296	0.0004	0.0000		0.000000000	0.0057	0.0666	352,356,358,360,362,364,366,368,370,372,468,420,452,424,475	4	21	25	vertical	video/20210809/286d394933d4346b79b64041af0ca6db.mp4
155382	31.103983739	0.0123	0.0032	0.0000	0.0000	0.0108	0.001568304	0.0720	0.1340	352,356,358,360,362,364,366,368,370,372,472,459,422,424,475	4	20	25	vertical	video/20210809/b15e817fa99ac76429905fc58e2b0a49.mp4
155383	110.217000000	0.0069	0.0014	0.0000						356,697,409,360,362,364,366,368,370,372,468,420,455,428,475	2	18	25	horizontal	video/20210809/f4fa92d188c4424ed0e013b563adbcd6.mp4
155384	121.730000000	0.0098	0.0028	0.0000	0.0000		0.000000000	0.0011	0.0221	356,697,409,360,362,364,366,368,370,372,468,420,455,428,475	4	18	25	vertical	video/20210809/88f9ae2500cb0ae9d185314a4392f937.mp4
155387	41.657272727	0.0081	0.0000	0.0000	0.0000		0.000000000	0.0805	0.0265	352,356,358,360,362,364,366,368,370,372,472,420,455,424,476	4	31	25	vertical	video/20210809/e868852ed514e8922261143220907b2e.mp4
155389	86.438333333	0.0093	0.0089	0.0001	0.0000		0.000000000	0.0135	0.0345	697,356,358,360,362,364,366,368,370,372,471,460,455,428,475	4	18	25	vertical	video/20210809/c7b094cd37b51bedc3df60646ef7c136.mp4
155392	41.125833333	0.0000				0.0769	0.024315617	0.9133		499,503,505,509,511,513,556,515,517,519,521,634,621,617,580,582,637	4	40	25	vertical	video/20210809/417570ca16eb9df2173a9e82ecace528.mp4
155397	74.044285714	0.0148	0.0150	0.0002	0.0000		0.000000000			352,356,358,360,362,364,366,368,370,372,418,420,453,428,475	4	28	30	vertical	video/20210809/6f5374557a4db21a726ebed1faf14732.mp4
155408	116.696428571	0.0112	0.0039	0.0000	0.0003	0.1412	0.017138485	0.0019	0.0092	697,356,358,360,362,364,366,368,370,471,464,450,425,496,372	4	30	30	vertical	video/20210809/95ab499be904acff82d9bd8e64e443d4.mp4
155410	4.457222222	0.0034	0.0000	0.0000			0.000000000			697,356,358,360,362,364,366,368,370,471,464,450,425,496,372	2	29	30	horizontal	video/20210809/6ba2a2d6e98e405eb7a97bc51c1827a7.mp4
155412	36.405000000	0.0117	0.0000	0.0000	0.0000					697,356,358,360,362,364,366,368,370,372,472,420,456,438,475	4	26	25	vertical	video/20210809/fe6d9b4aade48655616013301f0f6ec5.mp4
155416	33.358125000	0.0088	0.0087	0.0001	0.0000		0.000000000	0.0055	0.0429	697,356,358,360,362,364,366,368,370,372,418,420,455,424,475	4	20	25	vertical	video/20210809/bc73224f3cf3b12d246193912b32a1ea.mp4
155419	9.396111111	0.0063	0.0000	0.0000			0.000000000			352,356,358,360,362,364,366,368,370,372,472,420,456,438,475	2	15	25	horizontal	video/20210809/83effce812b055f5a99a522f4ec4c64d.mp4
155421	80.715000000	0.0036	0.0000	0.0000			0.000000000			697,356,358,360,362,364,366,368,370,372,472,420,456,438,475	2	23	25	horizontal	video/20210809/13772ea0af665cb772820571d298f2ca.mp4
155422	156.673333333	0.0030	0.0417	0.0001	0.0000		0.000000000	0.0284	0.0161	697,356,358,360,362,364,366,368,370,372,472,420,456,438,475	4	23	25	vertical	video/20210809/ad988ec2477bcebddc89ce5324807211.mp4
155423	115.903333333	0.0069	0.0000	0.0000						697,356,358,360,362,364,366,368,370,372,471,420,456,438,475	2	36	25	horizontal	video/20210809/ad0ae58406f43c8d07279f8546d49201.mp4
155424	106.927142857	0.0154	0.0175	0.0003	0.0088		0.000000000			697,356,358,360,362,364,366,368,370,372,471,420,456,438,475	4	36	25	vertical	video/20210809/138227bb27ed1c47cbbcc60bca2c72b3.mp4
155425	40.447631578	0.0085	0.0025	0.0000	0.0025	0.0423	0.003903683	0.0242	0.0458	352,356,358,360,362,364,366,368,370,372,472,420,456,438,475	4	15	25	vertical	video/20210809/3101bbdabf2a7ff9becaa6cd162d4223.mp4
155426	146.014545454	0.0079	0.0184	0.0001	0.0000		0.000000000	0.1102	0.0820	352,356,358,360,362,364,384,368,370,372,468,460,456,438,475	4	29	25	vertical	video/20210809/1682be5289f4386bde474d6dfb2a1c0f.mp4
155427	222.630000000	0.0034	0.0000	0.0000			0.000000000			352,356,358,360,362,364,384,368,370,372,468,460,456,438,475	2	29	30	horizontal	video/20210809/c3b97f4a2a4e03ed5fc8f7d3be120168.mp4
155430	27.273243243	0.0074	0.0016	0.0000			0.000000000			697,356,358,360,362,364,366,368,370,372,418,420,455,438,425,475	2	23	25	horizontal	video/20210809/e5169533f13b41826020d00679b78b08.mp4
155431	80.216666666	0.0066	0.0182	0.0001	0.0000		0.000000000			697,356,358,360,362,364,366,368,370,372,418,420,455,438,425,475	4	23	25	vertical	video/20210809/cfa717d39847d9ab55fa9ae48b4e9064.mp4
155438	73.093529411	0.0090	0.0145	0.0001	0.0000		0.000000000	0.0083	0.0473	697,356,358,360,362,364,366,368,370,372,471,420,455,428,475	4	28	25	vertical	video/20210809/cf69a4fbe661c6cab59060ed9370f365.mp4
155439	149.202500000	0.0093	0.0044	0.0000	0.0006	0.0556	0.002513363	0.0062	0.0178	352,356,358,401,394,364,366,368,370,377,471,459,449,453,431,496	4	28	25	vertical	video/20210809/7c296ac576aecc40099225e36c90abd4.mp4
155440	101.759166666	0.0072	0.0035	0.0000	0.0000		0.000000000	0.0033	0.0108	352,356,358,401,394,364,366,368,370,377,471,459,449,453,431,496	2	28	25	horizontal	video/20210809/f73778282e3061cb1470e2c47eeec581.mp4
155441	74.129032258	0.0093	0.0029	0.0000	0.0000	0.0204	0.002610966	0.0750	0.0562	351,356,358,360,362,364,366,368,378,372,471,420,422,438,475	4	30	25	vertical	video/20210809/b559f59c9c4443113ffb49d0e0f8f04d.mp4
155442	18.754864864	0.0042	0.0022	0.0000		0.0435	0.000000000			351,356,358,360,362,364,366,368,378,372,471,420,422,438,475	2	30	25	horizontal	video/20210809/3209f9eb8423027d9c68150f153780ce.mp4
155444	133.176666666	0.0130	0.0000	0.0000	0.0000			0.0773	0.0930	352,356,358,360,362,364,384,368,370,372,468,420,456,438,475	4	29	25	vertical	video/20210809/62553378c07974fb8c06e37d29a99a26.mp4
155455	124.731250000	0.0103	0.0236	0.0002	0.0000		0.000000000			697,356,358,362,364,401,366,368,370,372,472,459,450,425,496	4	43	25	vertical	video/20210809/67acf4b79545a4d45d3cc77ffd329b21.mp4
155456	85.127142857	0.0095	0.0278	0.0003	0.0000		0.000000000	0.0004	0.0196	697,356,358,398,362,364,366,368,370,372,472,464,451,425,480	4	31	30	vertical	video/20210809/d6e63b1c90235e563fa388098b87063f.mp4
155457	170.455000000	0.0034	0.0009	0.0000			0.000000000			697,356,358,398,362,364,366,368,370,372,472,464,451,425,480	2	30	30	horizontal	video/20210809/728d82c400597c0556b3cd440ce5d455.mp4
155459	99.942000000	0.0032	0.0123	0.0000	0.0000		0.000000000	0.0390	0.0074	697,356,358,362,364,401,366,368,370,372,472,459,450,425,496	2	43	30	horizontal	video/20210809/159b1eb152c06da05d19b626704d2712.mp4
155468	73.893333333	0.0100	0.0037	0.0000	0.0000					697,412,358,360,362,364,366,368,370,372,471,459,455,425,475	4	25	30	vertical	video/20210809/f65c336f2bfaea364ac8dfb0adb7d69e.mp4
155471	227.090000000	0.0039	0.0000	0.0000						352,356,358,360,362,364,384,382,370,372,468,459,456,438,475	2	31	25	horizontal	video/20210809/bb475cac1e86c83ef8d0b4a00930d03c.mp4
155483	54.297878787	0.0098	0.0408	0.0004	0.0000	0.0000	0.000000000			195,199,201,203,205,207,209,211,709,710,317,261,300,265,670,329	4	39	30	vertical	video/20210809/6931c1503d352d18d7066be78ce35d5f.mp4
155486	144.191180124	0.0072	0.0359	0.0003	0.0046	0.2102	0.158088942	0.0030	0.0220	195,199,201,203,205,207,209,211,709,710,317,261,300,265,670,329	2	39	30	horizontal	video/20210809/0841d34de5edab735f9aefb9bb55a5e8.mp4
155505	270.722222222	0.0088	0.0106	0.0001	0.0035	0.2000	0.000410425	0.0304	0.0326	352,356,358,360,362,364,384,382,372,468,459,456,438,475,370	4	36	25	vertical	video/20210809/f175bc160f7d1906df7bf1abaf7bee3d.mp4
155515	55.314500000	0.0094	0.0065	0.0001	0.0000		0.000000000	0.0076	0.1494	352,356,358,360,362,364,387,368,370,372,418,420,452,424,486,483	4	24	25	vertical	video/20210809/6493659b074c96e9ab79d326e9d9ea7c.mp4
155524	26.399518072	0.0057	0.0482	0.0003	0.0019	0.1708	0.117745852			195,199,201,203,205,207,209,211,708,709,710,317,261,300,265,268,329	2	39	30	horizontal	video/20210809/d53786385afd22af9c300eb5fb234844.mp4
155526	245.460263157	0.0106	0.0064	0.0001	0.0000		0.000000000	0.0011	0.1013	352,356,358,360,362,364,366,380,378,372,471,420,452,438,475	4	31	50	vertical	video/20210809/d14c7e1743372dfb901f92b7362f4129.mp4
155529	21.499500000	0.0086	0.0308	0.0003	0.0000	0.1048	0.055815252	0.1233	0.1586	698,199,201,241,242,243,665,205,231,233,209,221,219,220,317,261,300,265,268,330	4	23	25	vertical	video/20210809/1455845642827c2ccac7772729db3cc2.mp4
155549	72.104142857	0.0000				0.0000	0.000000000	0.9670		499,503,505,507,509,511,513,515,517,519,521,634,628,617,580,582,637	4	32	25	vertical	video/20210809/616bf1f3f405ce953d2123ea17ebbb72.mp4
155550	50.570428571	0.0000				0.0000	0.000000000	0.9675		499,503,505,556,509,548,513,515,517,519,521,634,621,617,580,582,637	4	46	25	vertical	video/20210809/0bd63b77a5c6b061230a3345c6f9907d.mp4
155552	119.332500000	0.0058	0.0300	0.0002	0.0100	0.1111	0.104749335			195,257,201,241,205,233,209,211,213,319,261,300,265,670,322	2	30	30	horizontal	video/20210809/0770540c5967a755ee54d970c6481e1c.mp4
155563	5.911230769	0.0119	0.0690	0.0008	0.0000	0.0070	0.000000000	0.0778	0.0575	195,257,201,241,205,233,209,211,708,319,261,300,265,670,322	4	30	25	vertical	video/20210809/9e8c713cf4875bb001965958da9d2e9e.mp4
155567	174.068192307	0.0107	0.0206	0.0002	0.0000	0.2109	0.050554900	0.0904	0.0641	195,199,201,242,205,231,209,221,216,316,305,300,268,289,337	4	42	25	vertical	video/20210809/18f68f840711fbe3a3b1f957616dc173.mp4
155604	25.185862068	0.0066	0.0114	0.0001		0.1230	0.000000000			352,356,358,400,362,364,366,368,370,377,472,459,453,432,491	2	25	25	horizontal	video/20210809/0c738b8046eb994b2a5637e29bbd4be5.mp4
155605	53.428333333	0.0062	0.0102	0.0001	0.0000		0.000000000			352,356,358,400,362,364,366,368,370,377,472,459,453,432,491	4	25	25	vertical	video/20210809/5b9084733e981eb80d91c9335ad55848.mp4
155612	69.036363636	0.0154	0.0127	0.0002	0.0000		0.000000000			352,356,358,360,362,364,366,370,368,372,468,420,453,438,475	4	24	25	vertical	video/20210809/0f68924eac0d7bd40866623661b7c3e0.mp4
155615	211.271250000	0.0137	0.0211	0.0003	0.0012	0.0602	0.003549939			352,356,358,360,362,364,385,368,370,372,472,420,453,431,482	4	29	25	vertical	video/20210809/1d637f921f3236087ebce769bab522bb.mp4
155619	56.394285714	0.0082	0.0000	0.0000	0.0000					352,356,358,360,362,364,366,368,370,372,470,420,453,438,475	4	22	25	vertical	video/20210809/0ebb34c22d116bbc69cf76efe14e3a16.mp4
155622	37.702941176	0.0138	0.0893	0.0012	0.0000	0.0533	0.084249941	0.1160	0.0714	195,257,247,665,244,241,205,231,228,221,213,317,307,300,265,270,337,336	4	29	25	vertical	video/20210809/afb2febbaadde317c022ea1c1c73ad85.mp4
